"","Date","BAC","GE","XOM","NA"
"2028",2008-01-28,41.200001,267.076935,85.129997,NA
"2029",2008-01-29,41.939999,267.384613,85.080002,NA
"2030",2008-01-30,42.209999,268.769226,85.279999,NA
"2031",2008-01-31,44.150002,272,85.699997,NA
"2032",2008-02-01,45.029999,278.153839,85.949997,NA
"2033",2008-02-04,44.029999,272.076935,85.440002,NA
"2034",2008-02-05,42.369999,263.153839,82.110001,NA
"2035",2008-02-06,42.330002,263.076935,81.440002,NA
"2036",2008-02-07,43.369999,263.307678,81.889999,NA
"2037",2008-02-08,42.16,260.307678,81.709999,NA
"2038",2008-02-11,42.139999,261.615387,83.220001,NA
"2039",2008-02-12,42.82,264.384613,84.379997,NA
"2040",2008-02-13,43.330002,269.076935,85.489998,NA
"2041",2008-02-14,42.240002,264.538452,85.550003,NA
"2042",2008-02-15,42.700001,264.384613,85.370003,NA
"2043",2008-02-19,42.669998,263.692322,87.010002,NA
"2044",2008-02-20,42.970001,264.307678,88.099998,NA
"2045",2008-02-21,42.209999,259.153839,86.919998,NA
"2046",2008-02-22,42.599998,258.076935,87.169998,NA
"2047",2008-02-25,42.939999,263.153839,89.129997,NA
"2048",2008-02-26,42.720001,261.076935,89.889999,NA
"2049",2008-02-27,42.880001,261.692322,89.389999,NA
"2050",2008-02-28,41.419998,260.384613,89.379997,NA
"2051",2008-02-29,39.740002,254.92308,87.010002,NA
"2052",2008-03-03,39.18,256.923065,87.75,NA
"2053",2008-03-04,38.779999,257.846161,86.690002,NA
"2054",2008-03-05,37.549999,259,87.190002,NA
"2055",2008-03-06,36.52,252.769226,84.510002,NA
"2056",2008-03-07,36.740002,247.92308,82.489998,NA
"2057",2008-03-10,35.310001,243.846161,82.459999,NA
"2058",2008-03-11,37.720001,256.923065,86.68,NA
"2059",2008-03-12,37.029999,261.230774,85.970001,NA
"2060",2008-03-13,37.139999,263.461548,87.050003,NA
"2061",2008-03-14,35.689999,260.153839,85.910004,NA
"2062",2008-03-17,35.959999,264.076935,85.790001,NA
"2063",2008-03-18,38.93,278,88.470001,NA
"2064",2008-03-19,38.560001,273.769226,84.43,NA
"2065",2008-03-20,41.860001,288.384613,85,NA
"2066",2008-03-24,42.450001,287.692322,85.949997,NA
"2067",2008-03-25,40.970001,286.692322,85.199997,NA
"2068",2008-03-26,39.84,285.615387,86.260002,NA
"2069",2008-03-27,38.639999,283.307678,86.199997,NA
"2070",2008-03-28,38.07,281.615387,85.220001,NA
"2071",2008-03-31,37.91,284.692322,84.580002,NA
"2072",2008-04-01,40.860001,295.615387,87.019997,NA
"2073",2008-04-02,40.299999,292.461548,88.519997,NA
"2074",2008-04-03,40.369999,291.076935,88.230003,NA
"2075",2008-04-04,39.41,288.923065,88.739998,NA
"2076",2008-04-07,39.5,286.615387,88.919998,NA
"2077",2008-04-08,38.380001,284.230774,89.610001,NA
"2078",2008-04-09,37.93,280.307678,89.699997,NA
"2079",2008-04-10,37.689999,282.692322,89.550003,NA
"2080",2008-04-11,36.939999,246.538467,88.620003,NA
"2081",2008-04-14,35.580002,244.230774,89.699997,NA
"2082",2008-04-15,35.580002,246,90.800003,NA
"2083",2008-04-16,36.98,247.92308,92.889999,NA
"2084",2008-04-17,37.470001,246.307693,93.379997,NA
"2085",2008-04-18,38.560001,251.461533,94,NA
"2086",2008-04-21,37.610001,249.692307,94.260002,NA
"2087",2008-04-22,37,248.692307,94.389999,NA
"2088",2008-04-23,36.860001,248.92308,94.220001,NA
"2089",2008-04-24,37.869999,252.384613,92.599998,NA
"2090",2008-04-25,38.299999,256.384613,92.459999,NA
"2091",2008-04-28,38.18,255.153839,92.449997,NA
"2092",2008-04-29,37.860001,252.461533,91.790001,NA
"2093",2008-04-30,37.540001,251.538467,93.07,NA
"2094",2008-05-01,39.389999,254.769226,89.699997,NA
"2095",2008-05-02,39.790001,256.461548,89.610001,NA
"2096",2008-05-05,38.970001,255.230774,89.510002,NA
"2097",2008-05-06,39.240002,253.846161,90.07,NA
"2098",2008-05-07,38,250.538467,88.82,NA
"2099",2008-05-08,37.330002,250.692307,89.93,NA
"2100",2008-05-09,36.650002,248.230774,88.82,NA
"2101",2008-05-12,37.439999,249.230774,89.190002,NA
"2102",2008-05-13,36.610001,248.692307,89.68,NA
"2103",2008-05-14,36.799999,250.07692,89.910004,NA
"2104",2008-05-15,36.709999,249,91.300003,NA
"2105",2008-05-16,36.169998,247.153839,92.669998,NA
"2106",2008-05-19,36.099998,249.230774,94.360001,NA
"2107",2008-05-20,35.389999,244,94.559998,NA
"2108",2008-05-21,34.630001,238.384613,93.669998,NA
"2109",2008-05-22,34.73,238.538467,92.510002,NA
"2110",2008-05-23,33.93,234.07692,90.699997,NA
"2111",2008-05-27,34.169998,233.846161,89.800003,NA
"2112",2008-05-28,33.869999,235,90.43,NA
"2113",2008-05-29,34.599998,235.692307,89.349998,NA
"2114",2008-05-30,34.009998,236.307693,88.760002,NA
"2115",2008-06-02,33.580002,233.92308,87.809998,NA
"2116",2008-06-03,33.310001,234.307693,85.709999,NA
"2117",2008-06-04,31.99,234.230774,85.75,NA
"2118",2008-06-05,31.99,238.92308,89.309998,NA
"2119",2008-06-06,30.5,230.92308,86.790001,NA
"2120",2008-06-09,29.610001,231.230774,89.07,NA
"2121",2008-06-10,29.620001,233.307693,87.889999,NA
"2122",2008-06-11,28.85,229.461533,88.610001,NA
"2123",2008-06-12,29.440001,223.461533,87.059998,NA
"2124",2008-06-13,29.780001,224.230774,88.360001,NA
"2125",2008-06-16,30.32,222.846161,87.989998,NA
"2126",2008-06-17,29.24,222,88.620003,NA
"2127",2008-06-18,28.370001,217,87.830002,NA
"2128",2008-06-19,28.139999,214.692307,85.790001,NA
"2129",2008-06-20,27.1,210.615387,84.910004,NA
"2130",2008-06-23,25.879999,210.769226,87.699997,NA
"2131",2008-06-24,26.620001,212.230774,86.919998,NA
"2132",2008-06-25,26.610001,215.307693,87.599998,NA
"2133",2008-06-26,24.809999,204.07692,86.410004,NA
"2134",2008-06-27,24.59,202,86.550003,NA
"2135",2008-06-30,23.870001,205.307693,88.129997,NA
"2136",2008-07-01,23.809999,208.615387,88.349998,NA
"2137",2008-07-02,22.540001,203.92308,87.410004,NA
"2138",2008-07-03,22.4,207,88.269997,NA
"2139",2008-07-07,21.530001,208.461533,86.949997,NA
"2140",2008-07-08,23.540001,215.846161,85.940002,NA
"2141",2008-07-09,22.059999,209.153839,84.309998,NA
"2142",2008-07-10,22.360001,212.615387,86.059998,NA
"2143",2008-07-11,21.67,212.769226,85.480003,NA
"2144",2008-07-14,20.15,209.07692,85.419998,NA
"2145",2008-07-15,18.52,205,82.190002,NA
"2146",2008-07-16,22.67,212.92308,80.809998,NA
"2147",2008-07-17,26.5,215.384613,80.330002,NA
"2148",2008-07-18,27.49,215.384613,81.540001,NA
"2149",2008-07-21,28.559999,213,82.980003,NA
"2150",2008-07-22,32.349998,219.230774,82.860001,NA
"2151",2008-07-23,33.439999,225.615387,80.989998,NA
"2152",2008-07-24,30.639999,220.846161,80.800003,NA
"2153",2008-07-25,29.58,220.846161,81.699997,NA
"2154",2008-07-28,28.059999,213,80.68,NA
"2155",2008-07-29,32.220001,218.461533,80.900002,NA
"2156",2008-07-30,33.610001,222.846161,84.379997,NA
"2157",2008-07-31,32.900002,217.615387,80.43,NA
"2158",2008-08-01,33.330002,217,79.720001,NA
"2159",2008-08-04,32.619999,216.692307,76.599998,NA
"2160",2008-08-05,33.580002,225,78.349998,NA
"2161",2008-08-06,33.450001,223.07692,78.330002,NA
"2162",2008-08-07,31.52,219.769226,77.440002,NA
"2163",2008-08-08,32.25,228,78.720001,NA
"2164",2008-08-11,33.380001,230.384613,78.160004,NA
"2165",2008-08-12,31.129999,228.769226,76.879997,NA
"2166",2008-08-13,28.860001,225.461533,78.169998,NA
"2167",2008-08-14,30.18,227.07692,77.449997,NA
"2168",2008-08-15,30.700001,229.230774,77.07,NA
"2169",2008-08-18,29.299999,225.769226,76.529999,NA
"2170",2008-08-19,28.08,220.846161,77.949997,NA
"2171",2008-08-20,29.290001,220.384613,78.809998,NA
"2172",2008-08-21,29.040001,221.153839,80.349998,NA
"2173",2008-08-22,30.209999,224,80.300003,NA
"2174",2008-08-25,28.959999,217.846161,78.709999,NA
"2175",2008-08-26,29.02,217.461533,79.949997,NA
"2176",2008-08-27,29.65,217.07692,80.470001,NA
"2177",2008-08-28,31.43,221.769226,81.18,NA
"2178",2008-08-29,31.139999,216.153839,80.010002,NA
"2179",2008-09-02,32.630001,219.461533,77.32,NA
"2180",2008-09-03,32.959999,219.769226,78.019997,NA
"2181",2008-09-04,30.6,213.07692,76.139999,NA
"2182",2008-09-05,32.23,214.461533,75.620003,NA
"2183",2008-09-08,34.73,223.769226,76.769997,NA
"2184",2008-09-09,32.52,216.307693,73.260002,NA
"2185",2008-09-10,32.400002,216.07692,75.25,NA
"2186",2008-09-11,33.060001,216.615387,75.559998,NA
"2187",2008-09-12,33.740002,205.769226,77.5,NA
"2188",2008-09-15,26.549999,189.230774,73.25,NA
"2189",2008-09-16,29.549999,192.769226,76.43,NA
"2190",2008-09-17,27.200001,179.92308,75.279999,NA
"2191",2008-09-18,30.58,190.692307,77.75,NA
"2192",2008-09-19,37.48,204.769226,79.610001,NA
"2193",2008-09-22,34.150002,201.153839,78.879997,NA
"2194",2008-09-23,33.299999,191.92308,77.690002,NA
"2195",2008-09-24,33.07,189.153839,78.029999,NA
"2196",2008-09-25,34.369999,197.538467,80.669998,NA
"2197",2008-09-26,36.700001,194.230774,80.650002,NA
"2198",2008-09-29,30.25,177.692307,74.059998,NA
"2199",2008-09-30,35,196.153839,77.660004,NA
"2200",2008-10-01,38.130001,188.461533,78.580002,NA
"2201",2008-10-02,36.369999,170.384613,77.5,NA
"2202",2008-10-03,34.48,165.92308,77.940002,NA
"2203",2008-10-06,32.220001,164.461533,77.32,NA
"2204",2008-10-07,23.77,156.153839,76.07,NA
"2205",2008-10-08,22.1,158.846161,77,NA
"2206",2008-10-09,19.629999,146.230774,68,NA
"2207",2008-10-10,20.870001,165.384613,62.360001,NA
"2208",2008-10-13,22.790001,161.538467,73.080002,NA
"2209",2008-10-14,26.530001,160.384613,72.459999,NA
"2210",2008-10-15,23.82,148.07692,62.349998,NA
"2211",2008-10-16,24.25,153,69.449997,NA
"2212",2008-10-17,23.24,151,68.040001,NA
"2213",2008-10-20,24.4,154.92308,74.989998,NA
"2214",2008-10-21,23.969999,156.538467,71.5,NA
"2215",2008-10-22,22.66,145.846161,64.57,NA
"2216",2008-10-23,23,144.615387,70.389999,NA
"2217",2008-10-24,21.07,137.153839,69.040001,NA
"2218",2008-10-27,20.530001,136.384613,66.089996,NA
"2219",2008-10-28,23.02,149.92308,74.860001,NA
"2220",2008-10-29,22.32,147.692307,74.650002,NA
"2221",2008-10-30,22.780001,148.846161,75.050003,NA
"2222",2008-10-31,24.17,150.07692,74.120003,NA
"2223",2008-11-03,23.610001,148.461533,74.290001,NA
"2224",2008-11-04,24.530001,159.769226,77.489998,NA
"2225",2008-11-05,21.75,153.307693,73.690002,NA
"2226",2008-11-06,20.120001,141.07692,69.959999,NA
"2227",2008-11-07,20.49,145.07692,73.949997,NA
"2228",2008-11-10,19.48,141.92308,74.019997,NA
"2229",2008-11-11,18.690001,137,72.650002,NA
"2230",2008-11-12,17,125.307693,68.93,NA
"2231",2008-11-13,17.1,129.692307,75.410004,NA
"2232",2008-11-14,16.42,123.230766,73.68,NA
"2233",2008-11-17,15.03,123.92308,73.379997,NA
"2234",2008-11-18,15.19,123.53846,76.330002,NA
"2235",2008-11-19,13.06,111.153847,73.419998,NA
"2236",2008-11-20,11.25,98.769234,68.510002,NA
"2237",2008-11-21,11.47,107.92308,75.809998,NA
"2238",2008-11-24,14.59,117.384613,78.800003,NA
"2239",2008-11-25,14.8,121.307693,78.110001,NA
"2240",2008-11-26,15.43,124.53846,80.889999,NA
"2241",2008-11-28,16.25,132.07692,80.150002,NA
"2242",2008-12-01,12.85,119.230766,74.309998,NA
"2243",2008-12-02,14.37,135.461533,77.610001,NA
"2244",2008-12-03,15.05,139.461533,78.93,NA
"2245",2008-12-04,14.34,135,76.269997,NA
"2246",2008-12-05,15.24,137.307693,76.599998,NA
"2247",2008-12-08,17.84,145.230774,79.599998,NA
"2248",2008-12-09,16.950001,136.769226,78.199997,NA
"2249",2008-12-10,16.690001,138.461533,80.07,NA
"2250",2008-12-11,14.91,131.153839,80.019997,NA
"2251",2008-12-12,14.93,131.615387,80.449997,NA
"2252",2008-12-15,14.11,130.384613,79.949997,NA
"2253",2008-12-16,15.1,137.846161,83.139999,NA
"2254",2008-12-17,14.62,133.769226,81.059998,NA
"2255",2008-12-18,13.96,122.769234,77,NA
"2256",2008-12-19,13.8,126.92308,75.019997,NA
"2257",2008-12-22,13.53,123.615387,74.910004,NA
"2258",2008-12-23,12.75,126.384613,75.099998,NA
"2259",2008-12-24,13.53,123.92308,75.779999,NA
"2260",2008-12-26,13.36,122.846153,77.190002,NA
"2261",2008-12-29,12.94,120.46154,78.019997,NA
"2262",2008-12-30,13.24,121.692307,78.589996,NA
"2263",2008-12-31,14.08,124.615387,79.830002,NA
"2264",2009-01-02,14.33,131.307693,81.639999,NA
"2265",2009-01-05,13.98,127.92308,81.629997,NA
"2266",2009-01-06,14.28,129.692307,80.300003,NA
"2267",2009-01-07,13.71,123.92308,78.25,NA
"2268",2009-01-08,13.54,124.153847,79.089996,NA
"2269",2009-01-09,12.99,123.07692,77.57,NA
"2270",2009-01-12,11.43,121.769234,76.540001,NA
"2271",2009-01-13,10.65,114.92308,77.919998,NA
"2272",2009-01-14,10.2,108.53846,75.099998,NA
"2273",2009-01-15,8.32,105.92308,76.660004,NA
"2274",2009-01-16,7.18,107.384613,78.099998,NA
"2275",2009-01-20,5.1,99.46154,76.290001,NA
"2276",2009-01-21,6.68,100.230766,79.260002,NA
"2277",2009-01-22,5.71,103.692307,78.230003,NA
"2278",2009-01-23,6.24,92.53846,78.040001,NA
"2279",2009-01-26,6,95.53846,78.599998,NA
"2280",2009-01-27,6.5,100.46154,78.919998,NA
"2281",2009-01-28,7.39,103.846153,79.25,NA
"2282",2009-01-29,6.78,97.846153,77,NA
"2283",2009-01-30,6.58,93.307693,76.480003,NA
"2284",2009-02-02,6,89.384613,76.690002,NA
"2285",2009-02-03,5.3,87.46154,78.120003,NA
"2286",2009-02-04,4.7,86.615387,77.660004,NA
"2287",2009-02-05,4.84,83.46154,79.779999,NA
"2288",2009-02-06,6.13,85.384613,80.339996,NA
"2289",2009-02-09,6.89,97.230766,79.480003,NA
"2290",2009-02-10,5.56,89.384613,76.139999,NA
"2291",2009-02-11,6.07,91.846153,74.580002,NA
"2292",2009-02-12,5.87,89.846153,75.220001,NA
"2293",2009-02-13,5.57,88,74.589996,NA
"2294",2009-02-17,4.9,83.153847,71.279999,NA
"2295",2009-02-18,4.57,83.53846,71.940002,NA
"2296",2009-02-19,3.93,77.384613,72.160004,NA
"2297",2009-02-20,3.79,72.153847,71.230003,NA
"2298",2009-02-23,3.91,68.07692,69.300003,NA
"2299",2009-02-24,4.73,69.846153,72.089996,NA
"2300",2009-02-25,5.16,69.307693,72.050003,NA
"2301",2009-02-26,5.32,70,70.949997,NA
"2302",2009-02-27,3.95,65.46154,67.900002,NA
"2303",2009-03-02,3.63,58.461536,64.910004,NA
"2304",2009-03-03,3.65,53.923077,64.360001,NA
"2305",2009-03-04,3.59,51.461536,65.68,NA
"2306",2009-03-05,3.17,51.23077,62.220001,NA
"2307",2009-03-06,3.14,54.307693,64.029999,NA
"2308",2009-03-09,3.75,57,64.57,NA
"2309",2009-03-10,4.79,68.230766,67.389999,NA
"2310",2009-03-11,4.93,65.307693,65.769997,NA
"2311",2009-03-12,5.85,73.615387,67.150002,NA
"2312",2009-03-13,5.76,74,67.199997,NA
"2313",2009-03-16,6.18,74.307693,66.970001,NA
"2314",2009-03-17,6.27,76.92308,69.089996,NA
"2315",2009-03-18,7.67,79.384613,69.169998,NA
"2316",2009-03-19,6.93,77.92308,68.330002,NA
"2317",2009-03-20,6.19,73.384613,66.089996,NA
"2318",2009-03-23,7.8,80.230766,70.529999,NA
"2319",2009-03-24,7.22,80.07692,69.379997,NA
"2320",2009-03-25,7.7,80.692307,70.160004,NA
"2321",2009-03-26,7.58,83.846153,71.230003,NA
"2322",2009-03-27,7.34,82.92308,69.980003,NA
"2323",2009-03-30,6.03,76.384613,68.629997,NA
"2324",2009-03-31,6.82,77.769234,68.099998,NA
"2325",2009-04-01,7.05,78.230766,69.230003,NA
"2326",2009-04-02,7.24,82.615387,70.25,NA
"2327",2009-04-03,7.6,84.153847,70.440002,NA
"2328",2009-04-06,7.48,86.07692,70.050003,NA
"2329",2009-04-07,7.36,81.92308,68.709999,NA
"2330",2009-04-08,7.06,81.846153,68.959999,NA
"2331",2009-04-09,9.55,87.153847,69.839996,NA
"2332",2009-04-13,11.02,93.307693,68.019997,NA
"2333",2009-04-14,10.09,88.53846,67.699997,NA
"2334",2009-04-15,10.44,91,68.139999,NA
"2335",2009-04-16,10.34,94.384613,67.410004,NA
"2336",2009-04-17,10.6,95.307693,66.75,NA
"2337",2009-04-20,8.02,87.307693,65.290001,NA
"2338",2009-04-21,8.76,90,66.230003,NA
"2339",2009-04-22,8.26,90.769234,64.75,NA
"2340",2009-04-23,8.82,91.384613,65.709999,NA
"2341",2009-04-24,9.1,93.153847,66.57,NA
"2342",2009-04-27,8.92,93,66.129997,NA
"2343",2009-04-28,8.15,92.307693,67.080002,NA
"2344",2009-04-29,8.68,94,68.440002,NA
"2345",2009-04-30,8.93,97.307693,66.669998,NA
"2346",2009-05-01,8.7,97.615387,68.010002,NA
"2347",2009-05-04,10.38,100.769234,68.199997,NA
"2348",2009-05-05,10.84,100.769234,67.650002,NA
"2349",2009-05-06,12.69,105.153847,68.580002,NA
"2350",2009-05-07,13.51,107.384613,68.93,NA
"2351",2009-05-08,14.17,111.769234,70.800003,NA
"2352",2009-05-11,12.94,109.153847,69.269997,NA
"2353",2009-05-12,12.26,105.230766,70.82,NA
"2354",2009-05-13,11.01,99.307693,69.769997,NA
"2355",2009-05-14,11.31,100.307693,69.760002,NA
"2356",2009-05-15,10.67,98.92308,69.110001,NA
"2357",2009-05-18,11.73,103.615387,70.5,NA
"2358",2009-05-19,11.25,105.384613,70.519997,NA
"2359",2009-05-20,11.49,105.92308,69.610001,NA
"2360",2009-05-21,11.41,101.846153,68.389999,NA
"2361",2009-05-22,11.07,100.769234,68.830002,NA
"2362",2009-05-26,10.98,103,69.809998,NA
"2363",2009-05-27,10.91,99.92308,68.300003,NA
"2364",2009-05-28,11.3,101.46154,69.230003,NA
"2365",2009-05-29,11.27,103.692307,69.349998,NA
"2366",2009-06-01,11.21,106.615387,71.760002,NA
"2367",2009-06-02,11.41,106.153847,72.919998,NA
"2368",2009-06-03,11.21,103.846153,72.080002,NA
"2369",2009-06-04,11.87,105.769234,72.980003,NA
"2370",2009-06-05,11.86,104.153847,72.970001,NA
"2371",2009-06-08,12.06,104.307693,73.169998,NA
"2372",2009-06-09,12.06,104.384613,73.120003,NA
"2373",2009-06-10,11.98,103.07692,73.839996,NA
"2374",2009-06-11,12.97,103.53846,74.050003,NA
"2375",2009-06-12,13.72,103.92308,73.779999,NA
"2376",2009-06-15,13.33,101.153847,72.809998,NA
"2377",2009-06-16,12.73,98.307693,71.629997,NA
"2378",2009-06-17,12.3,94.230766,71.419998,NA
"2379",2009-06-18,12.9,92.07692,71.440002,NA
"2380",2009-06-19,13.22,93.07692,71.050003,NA
"2381",2009-06-22,11.94,88.615387,68.839996,NA
"2382",2009-06-23,12.23,89.230766,68.949997,NA
"2383",2009-06-24,12.35,90,68.449997,NA
"2384",2009-06-25,12.35,91.230766,69.879997,NA
"2385",2009-06-26,12.75,90.384613,69.050003,NA
"2386",2009-06-29,13.19,90.46154,70.580002,NA
"2387",2009-06-30,13.2,90.153847,69.910004,NA
"2388",2009-07-01,13.05,90.615387,70.559998,NA
"2389",2009-07-02,12.64,88.153847,68.489998,NA
"2390",2009-07-06,12.15,88.307693,68.099998,NA
"2391",2009-07-07,12.15,84.692307,66.559998,NA
"2392",2009-07-08,11.84,82.384613,66.260002,NA
"2393",2009-07-09,11.97,83.53846,65.970001,NA
"2394",2009-07-10,11.88,82.92308,65.120003,NA
"2395",2009-07-13,12.99,88.153847,65.699997,NA
"2396",2009-07-14,12.91,89.53846,66.220001,NA
"2397",2009-07-15,13.42,94.153847,68.440002,NA
"2398",2009-07-16,13.17,95.384613,68.459999,NA
"2399",2009-07-17,12.89,89.615387,68.519997,NA
"2400",2009-07-20,12.24,89.769234,68.940002,NA
"2401",2009-07-21,12.19,88.230766,70.470001,NA
"2402",2009-07-22,12.23,89.46154,69.989998,NA
"2403",2009-07-23,12.69,91.92308,71.610001,NA
"2404",2009-07-24,12.51,92.53846,72.290001,NA
"2405",2009-07-27,13.09,94.769234,72.75,NA
"2406",2009-07-28,13.34,96.307693,71.889999,NA
"2407",2009-07-29,13.52,94.307693,71.43,NA
"2408",2009-07-30,13.97,100.846153,70.720001,NA
"2409",2009-07-31,14.79,103.07692,70.389999,NA
"2410",2009-08-03,15.32,105.53846,70.650002,NA
"2411",2009-08-04,15.64,106.307693,70.599998,NA
"2412",2009-08-05,16.66,107.615387,70.029999,NA
"2413",2009-08-06,16.700001,110.07692,69.730003,NA
"2414",2009-08-07,16.42,113.07692,69.470001,NA
"2415",2009-08-10,16.68,112.07692,69.18,NA
"2416",2009-08-11,15.85,107.615387,68.129997,NA
"2417",2009-08-12,15.93,108.692307,69.110001,NA
"2418",2009-08-13,17,108.46154,68.75,NA
"2419",2009-08-14,17.389999,107.07692,68.209999,NA
"2420",2009-08-17,16.559999,102.769234,66.550003,NA
"2421",2009-08-18,16.9,104.53846,66.489998,NA
"2422",2009-08-19,16.75,104.07692,68,NA
"2423",2009-08-20,17.139999,106.230766,68.589996,NA
"2424",2009-08-21,17.459999,109.307693,69.919998,NA
"2425",2009-08-24,17.35,109.230766,71.300003,NA
"2426",2009-08-25,17.75,110,70.68,NA
"2427",2009-08-26,17.790001,108.53846,71.370003,NA
"2428",2009-08-27,17.92,109.153847,70.860001,NA
"2429",2009-08-28,17.98,108.307693,70.120003,NA
"2430",2009-08-31,17.59,106.92308,69.150002,NA
"2431",2009-09-01,16.459999,102.615387,68.410004,NA
"2432",2009-09-02,16.27,101.53846,68.18,NA
"2433",2009-09-03,16.84,103.46154,68.260002,NA
"2434",2009-09-04,17.09,106.692307,69.18,NA
"2435",2009-09-08,17.02,111.53846,70.650002,NA
"2436",2009-09-09,17.040001,114.384613,70.5,NA
"2437",2009-09-10,17.219999,113.846153,70.650002,NA
"2438",2009-09-11,16.969999,112.846153,69.980003,NA
"2439",2009-09-14,16.99,118.07692,70,NA
"2440",2009-09-15,16.790001,123.07692,69.489998,NA
"2441",2009-09-16,17.25,130.769226,70.339996,NA
"2442",2009-09-17,17.610001,128.153839,69.839996,NA
"2443",2009-09-18,17.629999,126.92308,69.989998,NA
"2444",2009-09-21,17.25,128.92308,69.57,NA
"2445",2009-09-22,17.610001,130.846161,69.830002,NA
"2446",2009-09-23,17.5,130.769226,69,NA
"2447",2009-09-24,16.98,127.53846,68.93,NA
"2448",2009-09-25,16.6,125.92308,68.699997,NA
"2449",2009-09-28,17.219999,128.92308,69.589996,NA
"2450",2009-09-29,17.16,128.538467,69.07,NA
"2451",2009-09-30,16.92,126.307693,68.610001,NA
"2452",2009-10-01,16.209999,122.846153,67.269997,NA
"2453",2009-10-02,16.34,118.153847,66.580002,NA
"2454",2009-10-05,16.959999,121.769234,67.580002,NA
"2455",2009-10-06,17,123.692307,68.660004,NA
"2456",2009-10-07,17.35,124.307693,68.669998,NA
"2457",2009-10-08,17.33,124.769234,69.050003,NA
"2458",2009-10-09,17.5,124.46154,69.269997,NA
"2459",2009-10-12,18.030001,125.615387,70.129997,NA
"2460",2009-10-13,17.809999,126.07692,70.260002,NA
"2461",2009-10-14,18.59,129.538467,71.839996,NA
"2462",2009-10-15,18.1,129.153839,72.940002,NA
"2463",2009-10-16,17.26,123.692307,73.120003,NA
"2464",2009-10-19,17.16,121.846153,73.620003,NA
"2465",2009-10-20,17.01,119.846153,73.019997,NA
"2466",2009-10-21,16.51,119.46154,73.309998,NA
"2467",2009-10-22,16.52,118,74.440002,NA
"2468",2009-10-23,16.219999,116.92308,73.57,NA
"2469",2009-10-26,15.4,115.46154,73.230003,NA
"2470",2009-10-27,15.45,114.846153,74.910004,NA
"2471",2009-10-28,15.01,110.92308,73.839996,NA
"2472",2009-10-29,15.73,114.384613,73.959999,NA
"2473",2009-10-30,14.58,109.692307,71.669998,NA
"2474",2009-11-02,14.63,111.307693,72.150002,NA
"2475",2009-11-03,14.8,110.153847,71.739998,NA
"2476",2009-11-04,14.7,109.153847,71.300003,NA
"2477",2009-11-05,15.13,111,72.5,NA
"2478",2009-11-06,15.05,117.92308,72.580002,NA
"2479",2009-11-09,15.77,121.92308,72.849998,NA
"2480",2009-11-10,16.030001,121.384613,72.610001,NA
"2481",2009-11-11,16.43,121.769234,72.910004,NA
"2482",2009-11-12,16.059999,121.153847,71.900002,NA
"2483",2009-11-13,15.98,120.46154,72.470001,NA
"2484",2009-11-16,15.87,123.07692,74.43,NA
"2485",2009-11-17,15.77,123.230766,75.029999,NA
"2486",2009-11-18,16.35,123.769234,75.269997,NA
"2487",2009-11-19,16.08,121.230766,74.650002,NA
"2488",2009-11-20,16.09,119.92308,74.379997,NA
"2489",2009-11-23,16.290001,123.230766,75.699997,NA
"2490",2009-11-24,16.1,124,75.970001,NA
"2491",2009-11-25,15.95,124.46154,76.470001,NA
"2492",2009-11-27,15.47,122.615387,74.870003,NA
"2493",2009-11-30,15.85,123.230766,75.07,NA
"2494",2009-12-01,15.9,124.384613,76.040001,NA
"2495",2009-12-02,15.65,123.615387,75.790001,NA
"2496",2009-12-03,15.76,123.07692,74.989998,NA
"2497",2009-12-04,16.280001,124.615387,74.25,NA
"2498",2009-12-07,15.89,123.692307,73.769997,NA
"2499",2009-12-08,15.41,120.92308,72.949997,NA
"2500",2009-12-09,15.39,120.46154,72.790001,NA
"2501",2009-12-10,15.21,120.07692,72.400002,NA
"2502",2009-12-11,15.63,122.46154,72.830002,NA
"2503",2009-12-14,15.63,122.692307,69.690002,NA
"2504",2009-12-15,15.19,121.153847,69.169998,NA
"2505",2009-12-16,15.28,120.692307,68.43,NA
"2506",2009-12-17,14.86,121.46154,68.220001,NA
"2507",2009-12-18,15.03,119.92308,68.209999,NA
"2508",2009-12-21,15.28,119.769234,68.510002,NA
"2509",2009-12-22,15.33,119.07692,68.57,NA
"2510",2009-12-23,15.19,118.53846,68.260002,NA
"2511",2009-12-24,15.25,118.769234,68.660004,NA
"2512",2009-12-28,15.29,118,69.080002,NA
"2513",2009-12-29,15.12,118.769234,68.839996,NA
"2514",2009-12-30,15.07,118.07692,68.769997,NA
"2515",2009-12-31,15.06,116.384613,68.190002,NA
"2516",2010-01-04,15.69,118.846153,69.150002,NA
"2517",2010-01-05,16.200001,119.46154,69.419998,NA
"2518",2010-01-06,16.389999,118.846153,70.019997,NA
"2519",2010-01-07,16.93,125,69.800003,NA
"2520",2010-01-08,16.780001,127.692307,69.519997,NA
"2521",2010-01-11,16.93,128.92308,70.300003,NA
"2522",2010-01-12,16.360001,129,69.949997,NA
"2523",2010-01-13,16.620001,129.461533,69.669998,NA
"2524",2010-01-14,16.82,128.461533,69.68,NA
"2525",2010-01-15,16.26,126.46154,69.110001,NA
"2526",2010-01-19,16.32,127.230766,69.269997,NA
"2527",2010-01-20,16.49,126.92308,68.029999,NA
"2528",2010-01-21,15.47,123.230766,66.699997,NA
